f0,f1,f2,f3,f4,f5,f6,f7,label,subset,closest_centroid,x_pca,y_pca,x_mds,y_mds,r,r_diff
-1.0157556819102835,-0.7409049043023005,0.4649291044073629,0.2124107978918328,1.0218337265164086,2.1173906025026783,1.1951916295679412,-1.85346922302326,0.0,training,0,-0.21218185954505853,-0.3155865354901854,,,0.145,
-0.015846574434711717,-0.6203317628701344,-0.3606136633449673,0.5285788076243653,0.2782183945737891,2.421026033217168,0.1708479410564825,-1.997570326246632,0.0,training,0,-0.12981808169895198,-0.3364250068688056,,,0.15,
0.9345706130022088,-1.361562098498998,-1.59618135533075,-1.4797113245837754,-2.0351249245385983,1.153166285370405,0.5891052375572708,0.13920522055998535,0.0,training,0,-0.20488157914866315,-0.006742098653975722,,,0.0705,
0.2744849427404095,-1.3151580233236888,-0.42154563553977376,-1.3525608399601166,-1.2604167903690435,-1.1788590478634078,1.0455374528012356,1.1539918679472625,0.0,training,2,-0.22811445225297736,0.1845320889896131,,,0.1345,
-1.3728534970939816,-1.3834006660023976,-1.4230590670103718,-0.8186375973514926,0.8087207661037248,-0.8405091307481407,0.7323146177455642,0.598222896361187,0.0,training,0,-0.3172519074539577,0.03864196058414724,,,0.1685,
-0.8589833768809657,-1.5445259846056472,-2.167926578596271,-0.9774693562816166,0.157881051385819,0.6377894273904174,0.5334607102029145,-0.0422361668192956,0.0,training,0,-0.3969142325508445,-0.08450725296926714,,,0.1755,
-1.1954646193681784,-1.9026815210538657,-2.2061169443227526,-0.8201993568561001,-0.8514421726100301,0.3211725450278422,0.8536678910428273,0.5224592393488434,0.0,training,0,-0.3391557125013299,-0.034869027848436304,,,0.11800000000000001,
0.8345205373176381,-1.2317645630805176,-0.9539106690003047,-1.023651055119507,-1.4336017877367981,2.050731112596296,0.7555330602438285,-0.8767199903330926,0.0,training,0,-0.25425947669888543,-0.14765139909181507,,,0.11900000000000001,
-1.7050428749201745,-1.980508857563752,-1.9348195748657957,-0.6294370863702309,0.0922816028603043,0.971067128341487,1.1572244040955646,-0.2645296125850163,0.0,training,0,-0.3612258311622606,-0.15307529037231568,,,0.12,
-0.038732740270515945,-0.6510282815483752,-0.15730118000947405,-0.2927268269245276,0.17312576196966098,1.5530994727048637,0.6368784641332217,-1.1500373789244842,0.0,training,0,-0.3636632634334832,-0.36122987755839286,,,0.35600000000000004,
0.025829163645216136,-0.19364148398792025,-0.2639750991420693,-0.03732813705423926,0.13616728483969187,1.1659294344346007,0.11034460157595052,-0.7880935235178694,0.0,training,0,-0.2501948570228694,-0.2683655229329984,,,0.5035,
0.18228046769677736,-0.6992193645662579,1.6954339761791124,-0.8561736484339352,0.816373314410694,1.2802616956824888,1.8317066378277849,-1.539861876786616,0.0,training,0,-0.15631296423503718,-0.21067220083835214,,,0.1085,
-0.1507702589393625,-0.7723417474231885,-0.4038717893236909,-0.2855618241278409,0.030970459374601137,0.6212672862275879,0.4864012224065287,-0.505460759264802,0.0,training,0,-0.44271851023196235,-0.24297567796503342,,,0.5305,
-1.5241696707060504,-0.26979019633446394,-0.8341376505804255,1.0256157428649586,2.2540207767129865,0.22905271059688026,-0.4574666626286424,-0.961971216556216,0.0,training,0,-0.0029743183041833748,-0.20229694026711764,,,0.11800000000000001,
0.07123172470008504,-1.610652453885787,-0.98164778490866,-2.057476910761131,-2.1944339373905533,0.02906288626989757,1.630754519553788,1.2183200889585757,0.0,training,2,-0.18799756824289154,0.05816003890140191,,,0.049,
-0.031501395580087375,-0.6954228531122032,-0.7371600690658496,-0.2748799063147171,-0.9745180222360744,1.94780029096546,0.5087379522064706,-0.7597773650476658,0.0,training,0,-0.3857179556897475,-0.23235841041498076,,,0.27699999999999997,
-0.5536092710536247,-1.6557702495920268,-1.0240419811174868,-0.4528759236068298,1.1183037438710477,1.4654597401366292,0.8551348421354118,-1.5974685993397069,0.0,training,0,-0.3067848383367516,-0.31439309798037723,,,0.171,
-1.1975175647147185,-0.8632633217701684,-0.4246711011542224,-0.3192587115970821,-0.1882787436578708,0.5999407606786441,1.0305871468147858,0.01092494164447851,0.0,training,0,-0.5991935332247322,-0.15424886658708445,,,0.4425,
-0.4415003358412621,-1.8871045238890043,-1.3123976206172312,-0.6213798023208552,0.5069166548802586,2.3329834532507308,1.053103192336914,-1.8540085611395207,0.0,training,0,-0.24708365837877544,-0.2378504981983556,,,0.1165,
-0.6167222643056032,-0.9857838141480892,-2.021623391824064,0.06469790564451469,1.0098994460289796,-0.7781807402196643,-0.6534182528074671,0.1123195099125957,0.0,training,0,-0.11635426429620362,0.017878537281812094,,,0.1895,
-0.2410390060224755,-1.8209822997977407,-1.52535727283946,-2.0161274473111104,-1.7885869952704692,0.6347189044394134,1.5789641307193374,0.7844057063176376,0.0,training,0,-0.24183168279884332,0.004131183746917806,,,0.063,
-0.7174653321890829,-1.0758359653488159,-0.8138708231511219,-0.9401888850752941,-1.2977544236600091,1.9743470466746393,1.3699365928087646,-0.2454996697744842,0.0,training,0,-0.43757373382224374,-0.144364726939097,,,0.187,
-0.21312695239344004,-0.5388333057711839,-0.9467920181062736,0.17078642326578225,-0.3260643352034397,1.9927378755031533,0.07109610444620491,-1.0802832262762778,0.0,training,0,-0.30048417268455746,-0.2899869329589089,,,0.273,
-1.158041549857112,-1.3444709498064018,-0.2013952870672717,-0.4208276218368209,-0.749970707260923,0.9214994847562308,1.5773739585344837,-0.17016813622150945,0.0,training,0,-0.5465316193708107,-0.22298889747320028,,,0.3095,
-1.2287585926642075,-0.4997935650173224,-0.6284669024750975,0.39635504807143823,0.9097838461776062,3.470332729359252,0.6284131216340019,-2.249080505253552,0.0,training,0,-0.09827776405939086,-0.16983041121476294,,,0.0445,
0.4178667958023165,-1.1697489644950991,-0.5265128488746977,-0.54709107534048,0.977919914925474,-0.5515038351359219,0.22652360964593465,-0.5627655386456375,0.0,training,0,-0.14977534946288,-0.1554693204703631,,,0.3775,
-0.08108877774441924,-1.297672048268708,-1.6777958226175052,-0.6982781843891445,-1.0617070647188436,0.9098975344340086,0.3881740360176595,-0.032104163854643535,0.0,training,0,-0.4133296903528714,-0.07276096959661543,,,0.2485,
0.2346875596935821,-0.7729429374749333,1.0297810543343016,-0.040855555713683024,0.8783899942260895,0.801322090068492,0.9503533027499314,-1.5479800993709532,0.0,training,0,-0.1394903184040769,-0.3907555996560564,,,0.2825,
0.3085642421735126,0.10781904197330387,-0.13237955797035178,-0.3163687729588363,-0.9431600508887871,0.8482309444999813,0.13459474896272966,0.02879363494624812,0.0,training,2,-0.24713628760718168,0.07323783629421304,,,0.5315,
-0.0960129274688054,-1.3983346235570424,-1.8018120304452443,-0.3551563604520644,-0.6401267899683319,-0.23384363318417106,-0.022979577628945702,0.28098309740118904,0.0,training,0,-0.30835282384961377,0.025210783237385462,,,0.261,
-1.1530104686800593,-1.0851142012720731,-1.141268150733211,-0.23463023371608294,0.5741691729168351,0.9010354501226924,0.6130728840781392,-0.5477427755821017,0.0,training,0,-0.48428001327120196,-0.25367943225007894,,,0.3485,
-0.6446247730308536,-0.1757368070520065,0.43887086642450507,0.6940244848093007,1.081916103746251,1.02218692096054,0.2872952091937636,-1.3015316811753779,0.0,training,0,-0.1017247698500967,-0.41308257198589343,,,0.3435,
-1.5012300828521357,-1.6391955837221837,-1.6839023881742434,-1.048789677218275,-0.5384630166983976,-0.3528111983861251,1.136427199090118,1.0171588216366385,0.0,training,0,-0.33728376143147937,0.048138869437603496,,,0.1165,
-0.7624864308259656,-0.4164458979666447,-1.7205345940469197,0.3637892450348204,0.7980338346426809,2.4793838769912413,-0.3795041363998757,-1.5376747989794135,0.0,training,0,-0.1467923600159982,-0.20924226957061523,,,0.107,
-0.3017401955668341,-1.6482744609131212,-1.537405943641824,-0.9053828322052108,-0.4030154969132783,0.8806496164597509,0.7816319608399362,-0.3521807224982485,0.0,training,0,-0.46708138378262143,-0.17060789972765844,,,0.22899999999999998,
-0.6078955197239979,-0.7567171151434445,-1.2273897316205296,-0.7025989641323568,0.07004951085317447,1.7006662110372714,0.5672462452891006,-0.6319131929687439,0.0,training,0,-0.47882221189866575,-0.21144378781570317,,,0.28800000000000003,
