f0,f1,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
0.4655891908949305,-0.8721583977708226,1.0,training,0.9571742313323572,,0,0.0689492025927457,0.04803379639157484,,
0.9836361957891796,-0.08561495423049709,1.0,training,0.9597364568081991,,0,0.05925680444016318,0.06166827723149575,,
0.12378510237218475,-1.6126865774769803,2.0,training,0.8627379209370425,,0,0.16106876366127512,-0.12706949838206633,,
-0.6435940599918867,0.18637382195049226,0.0,training,0.9784040995607614,,2,-0.11562143720202217,0.049829200137501216,,
0.4573096467208113,0.9623417448143452,1.0,training,0.9509516837481699,,2,0.04318928353945504,-0.14667555452977188,,
-0.6384267062657911,1.0450456178651406,1.0,training,0.9341142020497804,,2,-0.23627470786291951,-0.08355214551527186,,
-1.3218252352730822,0.16335681928698148,1.0,training,0.9260614934114202,,2,0.23197539640489168,0.07712717936205558,,
0.8123335893418311,0.5462718669437655,1.0,training,0.958272327964861,,0,0.16350845656840265,-0.07094823053269898,,
-1.9138007046699808,-2.285499448789645,2.0,training,0.44216691068814057,,2,-0.3525042319563375,-0.14713541688322965,,
1.0114478912189466,-0.9036909300657424,1.0,training,0.9044655929721815,,0,0.2612877338868296,-0.054987618910721625,,
-1.6415539548520128,-0.8900255517732389,2.0,training,0.8100292825768668,,2,0.05826945417803951,-0.2712394614431278,,
-1.6981058194322545,0.3872804753950634,2.0,training,0.8502928257686676,,2,-0.3263509454569394,-0.15224025301050007,,
0.4561636113551334,-0.9448701973880108,1.0,training,0.9509516837481699,,0,-0.016289402876605963,-0.39568447814475566,,
-0.9571474731510168,-1.348424319121701,2.0,training,0.8645680819912153,,1,0.141250040104527,-0.3288254493577713,,
0.1532884691324239,0.6941287081378864,0.0,training,0.9740117130307467,,2,-0.1571249671337648,-0.010851073702432382,,
0.5342011708457715,0.3178850972381816,0.0,training,0.9802342606149341,,0,0.17180515896508283,0.12691349003370955,,
0.23914558065378705,1.3978962610867354,1.0,training,0.9059297218155198,,2,-0.10928750924847266,0.14591466845542375,,
