f0,f1,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
0.891856198121683,0.6424719474500504,0.0,training,1.0,,0,1.1974002429385724,0.10513832837512442,,
-0.14307285660049002,0.2657843273914997,1.0,training,1.0,,0,1.2441846762976478,-0.08246426356263271,,
2.0435719702942663,0.3628682134403164,1.0,training,1.0,,1,1.36875167118551,-0.3311374390023706,,
1.9139969252112048,0.632901013571515,1.0,training,1.0,,1,1.2463086450034981,-0.0058964751297479545,,
0.7073512799990697,-0.2890261442455781,1.0,training,1.0,,1,1.312868772894863,0.1358221869157173,,
0.7868182761093534,-0.8085726600118941,1.0,training,1.0,,1,1.1778114950525305,0.16755023025094198,,
0.2192956078655196,1.0859512824898483,0.0,training,1.0,,0,1.3022559363195696,0.300899224784039,,
-0.10358383883665943,0.08042037088518655,1.0,training,1.0,,0,1.2967664313521758,0.05250831558779759,,
1.6533458018585014,-0.10534903137362966,1.0,training,1.0,,1,1.4065080961122882,-0.14351487728162352,,
0.20164225842223246,0.1287912163819884,1.0,training,1.0,,0,1.2503098206966232,0.8973882098050783,,
0.5174553511429743,0.9092563479252674,0.0,training,1.0,,0,1.353770175792984,0.8535960367643798,,
0.7651128317424536,0.5614324999646952,0.0,training,1.0,,0,1.3174084868256826,0.7214247797057776,,
1.0376795462288095,0.2009556412884004,0.0,training,1.0,,1,1.452405325344346,0.1873523115068431,,
-0.057363284720749565,0.2848387260511377,1.0,training,1.0,,0,1.3972727367416296,0.3328201753664562,,
1.083799607136216,-0.22597027052542284,1.0,training,1.0,,1,1.0999039824950343,0.26072801180812544,,
0.6745791025368962,0.7208013737961831,0.0,training,1.0,,0,1.3501557516316296,0.5235180187139855,,
1.734765816349166,-0.23643521733695425,1.0,training,1.0,,1,1.201403134656982,0.32020475518098324,,
1.7081094467049445,0.12338947044631444,1.0,training,1.0,,1,1.4777741189050788,0.384286440856288,,
1.8140869646812448,-0.028438873924090908,1.0,training,1.0,,1,1.2754761548210793,-0.26608445725998087,,
0.3917128913804927,0.9612815986443218,0.0,training,1.0,,0,1.1796283262901788,-0.07671840820080886,,
0.6075938461359702,0.5348280432299795,0.0,training,1.0,,0,1.2577344654160598,0.6201364744694833,,
1.1264015613842928,-0.07472516123095546,0.0,training,1.0,,1,1.315841436878851,0.33017471254105624,,
2.0044107270523086,-0.11638046996029895,1.0,training,1.0,,1,1.1996707113724474,-0.2822747253443057,,
-0.0077117182552317596,0.009841825367087394,1.0,training,1.0,,0,1.2333921295505748,0.25020488785706696,,
1.1431211247953768,-0.4344297547037877,1.0,training,1.0,,1,1.2584775286470047,-0.06615826756465029,,
