f0,f1,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
0.891856198121683,0.6424719474500504,0.0,training,1.0,,0,-1.2013086377134732,0.044886289134795365,,
-0.14307285660049002,0.2657843273914997,1.0,training,1.0,,0,-1.2244517833325406,0.2365685986945888,,
2.0435719702942663,0.3628682134403164,1.0,training,1.0,,1,-1.3172611039763362,0.4985134930499334,,
1.9139969252112048,0.632901013571515,1.0,training,1.0,,1,-1.2360552482824332,0.1608933040534572,,
0.7073512799990697,-0.2890261442455781,1.0,training,1.0,,1,-1.3196616930043716,0.028339204723795974,,
0.7868182761093534,-0.8085726600118941,1.0,training,1.0,,1,-1.1896283595547505,-0.019371612272178318,,
0.2192956078655196,1.0859512824898483,0.0,training,1.0,,0,-1.3295981590925041,-0.1366641915737325,,
-0.10358383883665943,0.08042037088518655,1.0,training,1.0,,0,-1.2933634050524754,0.10903871881417226,,
1.6533458018585014,-0.10534903137362966,1.0,training,1.0,,1,-1.3780361904162408,0.31667600703015786,,
0.20164225842223246,0.1287912163819884,1.0,training,1.0,,0,-1.3506875403514964,-0.7370140528449374,,
0.5174553511429743,0.9092563479252674,0.0,training,1.0,,0,-1.4490002890350047,-0.679132113190806,,
0.7651128317424536,0.5614324999646952,0.0,training,1.0,,0,-1.3964609541681838,-0.5526903297369229,,
1.0376795462288095,0.2009556412884004,0.0,training,1.0,,1,-1.4644524658427898,-0.006297965609488143,,
-0.057363284720749565,0.2848387260511377,1.0,training,1.0,,0,-1.4277470752305588,-0.1570876675309128,,
1.083799607136216,-0.22597027052542284,1.0,training,1.0,,1,-1.1239362180163048,-0.12119783091076661,,
0.6745791025368962,0.7208013737961831,0.0,training,1.0,,0,-1.4046204671466107,-0.3519515579390633,,
1.734765816349166,-0.23643521733695425,1.0,training,1.0,,1,-1.2319887734302972,-0.16793560490894233,,
1.7081094467049445,0.12338947044631444,1.0,training,1.0,,1,-1.5138815100080443,-0.1988174690744805,,
1.8140869646812448,-0.028438873924090908,1.0,training,1.0,,1,-1.232755190189145,0.42248683683769706,,
0.3917128913804927,0.9612815986443218,0.0,training,1.0,,0,-1.1610953558141124,0.22306804245367984,,
0.6075938461359702,0.5348280432299795,0.0,training,1.0,,0,-1.3250542662329348,-0.45876434266784943,,
1.1264015613842928,-0.07472516123095546,0.0,training,1.0,,1,-1.3466955994724872,-0.16409043365305287,,
2.0044107270523086,-0.11638046996029895,1.0,training,1.0,,1,-1.1554845349328797,0.4293384719794864,,
-0.0077117182552317596,0.009841825367087394,1.0,training,1.0,,0,-1.2550199047748443,-0.09464748468522544,,
1.1431211247953768,-0.4344297547037877,1.0,training,1.0,,1,-1.2406591991871707,0.22212199384461112,,
-0.011699031468797772,1.0073258682591073,0.0,training,1.0,,0,-1.5660436464104202,0.1700974956577993,,
1.0143762047942309,-0.0867684977697405,0.0,training,1.0,,1,-1.4020824215401335,-0.04000373799640511,,
0.8862045661653752,-0.4172664212505133,1.0,training,1.0,,1,-1.1248584812443223,-0.19661180799523983,,
0.4194474735901432,-0.4656255821509927,1.0,training,1.0,,1,-1.384041045115811,0.3417444464689592,,
-0.23438706421496386,1.0065987545046764,0.0,training,1.0,,0,-1.5442081920376973,-0.5575504239501482,,
-0.4296043562416053,0.625850494680843,0.0,training,1.0,,0,-1.5557191278298756,-0.4608546183160406,,
0.7469035470856632,0.5620367448553261,0.0,training,1.0,,0,-1.3086059468861464,-0.3174171343078355,,
0.4421397983388001,0.8309481689542564,0.0,training,1.0,,0,-1.4601054651787362,-0.7745198483880902,,
0.8006450043892342,0.1394087178219587,0.0,training,1.0,,1,-1.5826575090962398,0.11618640083408338,,
1.9788317645253557,0.2477800185702296,1.0,training,1.0,,1,-1.3016565215162386,0.4116582511163857,,
0.6167621389414086,-0.5274800805081481,1.0,training,1.0,,1,-1.1451693644013121,0.16372215334168877,,
0.533671769993485,1.106459339857751,0.0,training,1.0,,0,-1.0122125799555954,0.02244258929657522,,
0.10371121167849576,1.007345977170596,0.0,training,1.0,,0,-1.2287600231813165,-0.6474632182532836,,
0.7124889252031824,-0.3014863544830493,1.0,training,1.0,,1,-1.092128698172077,0.2588231465359064,,
0.30673443546578244,1.0131163109104706,0.0,training,1.0,,0,-1.672330563004084,-0.09068963721312379,,
1.9413361577058137,0.5096863263840691,1.0,training,1.0,,1,-1.3720214013966856,0.07532928868200678,,
0.8891266255987038,-0.4989776623078298,1.0,training,1.0,,1,-1.211479469631351,-0.07033595114362168,,
0.030671244837993925,1.240093380764636,0.0,training,1.0,,0,-1.279527343335492,0.008347841993521787,,
1.373979811705459,-0.4045399080291604,1.0,training,1.0,,1,-1.2657543049457765,-0.2934081284767739,,
1.4022603055785772,-0.6371752442252456,1.0,training,1.0,,1,-1.2910433469275844,-0.6042014577223866,,
1.3064515937668335,-0.6063214373858776,1.0,training,1.0,,1,-1.4645431907795434,-0.16236131588442038,,
1.9787649502073716,-0.13727321367299095,1.0,training,1.0,,1,-1.3989178826809079,-0.7179357392605877,,
1.6323570625458157,-0.1491757732622394,1.0,training,1.0,,1,-1.3236614050582924,0.17179688568753293,,
0.2928010162900181,1.0011982942925075,0.0,training,1.0,,0,-1.3064522021917755,0.44689645088257257,,
0.6565581900508947,-0.7339154889606166,1.0,training,1.0,,1,-1.212545110539669,-0.6532389155464292,,
-0.09487572424239674,1.2807466101543632,0.0,training,1.0,,0,-1.3811385613494231,-0.14862613992385687,,
-0.09617907935139608,0.3706397471981758,1.0,training,1.0,,0,-1.210806592280664,0.4062623028077451,,
1.1676859051561377,0.10534939928071588,0.0,training,1.0,,1,-1.3644345172059404,0.18306167717953503,,
1.148507613316486,-0.3878015871633896,1.0,training,1.0,,1,-1.1108240258197992,0.3491399815965067,,
0.333554657017029,-0.23253992372674154,1.0,training,1.0,,1,-1.5957622676735577,-0.3857097460724187,,
0.6577232033987392,-0.4119731372871688,1.0,training,1.0,,1,-1.4913604663288311,0.07214121492008113,,
1.7374118745266482,-0.17942984193053607,1.0,training,1.0,,1,-1.040090279835814,0.042782137699308165,,
0.6264609901523794,0.8972060321877365,0.0,training,1.0,,0,-1.2454943124916402,0.376973413139612,,
0.11495046825216372,0.11860672009228472,1.0,training,1.0,,0,-1.094329703942972,-0.01864733242720157,,
0.4163070981025471,-0.16654746564607692,1.0,training,1.0,,1,-1.3089177437899573,-0.13816835633771385,,
0.6047854756013479,0.9453376722053474,0.0,training,1.0,,0,-1.2272021290531163,0.27582047673850346,,
0.1031251657666241,0.8501997196134514,0.0,training,1.0,,0,-1.4400485739751703,-0.10647968144193748,,
1.6216028428899032,-0.3450756381908967,1.0,training,1.0,,1,-1.280001942849206,-0.28604473281161724,,
-0.13496090043025313,0.9202811054156284,0.0,training,1.0,,0,-1.1380249224393393,0.0048007186398353885,,
1.8003758629413869,-0.14636864899894805,1.0,training,1.0,,1,-1.2864546339781238,0.316989822159958,,
-0.24998456777398026,0.9126774861454044,0.0,training,1.0,,0,-1.3328792631084563,-0.07917740458911138,,
0.15555279770593206,1.0602099171580193,0.0,training,1.0,,0,-1.5029421875874198,-0.12568085018043673,,
0.2529065868877367,-0.11484237389972768,1.0,training,1.0,,1,-1.501368336954494,-0.6663554325443752,,
0.4001846264852729,1.1712759837698972,0.0,training,1.0,,0,-1.5295693245010007,-0.4768328351547419,,
0.28271758857261897,-0.2044971205974223,1.0,training,1.0,,1,-1.1322634833566634,-0.2822635074383496,,
0.9804746559241292,0.3121034183104921,0.0,training,1.0,,1,-1.4679668411228235,-0.614183388016115,,
0.6817676099401989,0.5158605523657604,0.0,training,1.0,,0,-1.0914735814965226,0.1862961536425054,,
0.26978535693241146,0.8545189081004758,0.0,training,1.0,,0,-1.4996827844952647,-0.7591750151566872,,
0.2661790538866483,1.2854505926736857,0.0,training,1.0,,0,-1.3493979961256186,-0.23486282240256692,,
-0.06933619916870451,0.8362787009768641,0.0,training,1.0,,0,-1.4339778735719024,0.1121780844418076,,
0.9801670079789266,0.18057295358594827,0.0,training,1.0,,1,-1.1183933629558493,0.06847938222232941,,
1.9590681066246745,0.12231420499058855,1.0,training,1.0,,1,-1.149685069236222,-0.18098400846870952,,
1.9833614396869252,-0.01988986103672213,1.0,training,1.0,,1,-1.334996201771018,-0.23823554601626323,,
0.8035272087062225,0.6189607850100151,0.0,training,1.0,,0,-1.357980028800462,-0.30275639061397397,,
0.2599483692381067,-0.2321401955254496,1.0,training,1.0,,1,-1.3336884782506382,-0.1098500157764632,,
1.176463257615306,-0.5922829721786539,1.0,training,1.0,,1,-1.1443652142822276,0.13222157610816526,,
1.5580449489455344,-0.4756630992913359,1.0,training,1.0,,1,-1.342946201581415,-0.6850862532724747,,
0.2852477112447349,-0.5036439790880239,1.0,training,1.0,,1,-1.3744971301182125,-0.13539112809103093,,
0.4790508564677377,-0.5830166204233955,1.0,training,1.0,,1,-1.3158538664348858,-0.27150935059148584,,
-0.05311240039122938,0.4286097488932887,1.0,training,1.0,,0,-1.2278225493440047,-0.2117958550636216,,
0.3464042413628045,1.2518068653540149,0.0,training,1.0,,0,-1.1320675212648352,0.369646508113542,,
1.5912521556233061,-0.03984264168543236,1.0,training,1.0,,1,-1.202262049106876,-0.09089635194405216,,
1.2489536077395411,0.4069802789758925,0.0,training,1.0,,1,-1.0822414517247847,0.2657174935755728,,
0.7067815739742602,-0.05728995958092953,1.0,training,1.0,,1,-1.1083904720877416,-0.029198357664576402,,
0.8536892637308684,-0.6109604989859101,1.0,training,1.0,,1,-1.4056951885967295,-0.33971785580558106,,
0.34485589827045765,1.3049426400951565,0.0,training,1.0,,0,-1.0286522174648511,0.0415159051833931,,
1.291373744138018,-0.6452909206437466,1.0,training,1.0,,1,-1.2582761228661827,-0.026943386969635663,,
0.3096797945540168,0.16242792908573592,1.0,training,1.0,,0,-1.142812515685517,0.08734352088332825,,
1.5990206582375144,0.14757864869957926,1.0,training,1.0,,1,-1.3555648656086516,0.4854156068293385,,
1.030973808571129,-0.4919853997508604,1.0,training,1.0,,1,-1.2553766618920548,-0.47377450957973194,,
1.2608439184294848,-0.40693600358094,1.0,training,1.0,,1,-1.3650945136699908,-0.5695102658921568,,
1.7208881936474074,0.0655743575734328,1.0,training,1.0,,1,-1.3117347200415634,-0.30926636869732677,,
0.08924503051140042,0.16711230331322136,1.0,training,1.0,,0,-1.3429519898553335,-0.3048066527254125,,
0.2979162620298015,0.7020485289697292,0.0,training,1.0,,0,-1.1512463565464535,0.03292848962491718,,
0.9456031886133912,0.229349872564422,0.0,training,1.0,,1,-1.0321202278752153,-0.06092906710386953,,
1.0656753618675736,-0.6500382703504576,1.0,training,1.0,,1,-1.3255149039630332,0.042084727878997974,,
-0.062399952759683415,0.00691267245350454,1.0,training,1.0,,0,-1.4515086129641588,-0.43446813293680414,,
1.9961847205755967,0.4670539632834289,1.0,training,1.0,,1,-1.4624767806671024,-0.4032048916920327,,
0.33513357852296743,0.5531410457116537,0.0,training,1.0,,0,-1.255300774948671,0.016314919959733,,
1.6703258469053208,-0.6580590636662037,1.0,training,1.0,,1,-1.2661135068417084,0.02878387350067002,,
0.6048000811439213,-0.21452600968706692,1.0,training,1.0,,1,-1.4853681304362387,-0.3904864917497016,,
1.3837600325499864,-0.6332872445885565,1.0,training,1.0,,1,-1.0508625060298158,0.08066917861124623,,
