f0,f1,f2,f3,f4,f5,f6,f7,label,subset,closest_centroid,x_pca,y_pca,x_mds,y_mds,r,r_diff
-1.0157556819102835,-0.7409049043023005,0.4649291044073629,0.2124107978918328,1.0218337265164086,2.1173906025026783,1.1951916295679412,-1.85346922302326,0.0,training,0,-0.1625538587574599,0.7694622176597896,,,0.145,
-0.015846574434711717,-0.6203317628701344,-0.3606136633449673,0.5285788076243653,0.2782183945737891,2.421026033217168,0.1708479410564825,-1.997570326246632,0.0,training,0,-0.2984757652799366,0.6194585236082194,,,0.15,
0.9345706130022088,-1.361562098498998,-1.59618135533075,-1.4797113245837754,-2.0351249245385983,1.153166285370405,0.5891052375572708,0.13920522055998535,0.0,training,0,0.5525053514855667,0.12499266456434668,,,0.0705,
0.2744849427404095,-1.3151580233236888,-0.42154563553977376,-1.3525608399601166,-1.2604167903690435,-1.1788590478634078,1.0455374528012356,1.1539918679472625,0.0,training,2,0.7796978916566538,-0.09902858823914004,,,0.1345,
-1.3728534970939816,-1.3834006660023976,-1.4230590670103718,-0.8186375973514926,0.8087207661037248,-0.8405091307481407,0.7323146177455642,0.598222896361187,0.0,training,0,0.6050824246017551,0.2794028606076862,,,0.1685,
-0.8589833768809657,-1.5445259846056472,-2.167926578596271,-0.9774693562816166,0.157881051385819,0.6377894273904174,0.5334607102029145,-0.0422361668192956,0.0,training,0,0.48558582268812356,0.4308860558212052,,,0.1755,
-1.1954646193681784,-1.9026815210538657,-2.2061169443227526,-0.8201993568561001,-0.8514421726100301,0.3211725450278422,0.8536678910428273,0.5224592393488434,0.0,training,0,0.7996238083445844,0.39477095925758304,,,0.11800000000000001,
0.8345205373176381,-1.2317645630805176,-0.9539106690003047,-1.023651055119507,-1.4336017877367981,2.050731112596296,0.7555330602438285,-0.8767199903330926,0.0,training,0,0.18540639398528475,0.36819136493900473,,,0.11900000000000001,
-1.7050428749201745,-1.980508857563752,-1.9348195748657957,-0.6294370863702309,0.0922816028603043,0.971067128341487,1.1572244040955646,-0.2645296125850163,0.0,training,0,0.5717388497659416,0.6932777117995629,,,0.12,
-0.038732740270515945,-0.6510282815483752,-0.15730118000947405,-0.2927268269245276,0.17312576196966098,1.5530994727048637,0.6368784641332217,-1.1500373789244842,0.0,training,0,-0.03931138233612513,0.42356560664411835,,,0.35600000000000004,
0.025829163645216136,-0.19364148398792025,-0.2639750991420693,-0.03732813705423926,0.13616728483969187,1.1659294344346007,0.11034460157595052,-0.7880935235178694,0.0,training,0,-0.04937177213881909,0.23904303250732545,,,0.5035,
0.18228046769677736,-0.6992193645662579,1.6954339761791124,-0.8561736484339352,0.816373314410694,1.2802616956824888,1.8317066378277849,-1.539861876786616,0.0,training,0,-0.08522304429686875,0.5137027031297341,,,0.1085,
-0.1507702589393625,-0.7723417474231885,-0.4038717893236909,-0.2855618241278409,0.030970459374601137,0.6212672862275879,0.4864012224065287,-0.505460759264802,0.0,training,0,0.10631570880021088,0.25917635246139803,,,0.5305,
-1.5241696707060504,-0.26979019633446394,-0.8341376505804255,1.0256157428649586,2.2540207767129865,0.22905271059688026,-0.4574666626286424,-0.961971216556216,0.0,training,0,-0.19225209057928347,0.4072625316087402,,,0.11800000000000001,
0.07123172470008504,-1.610652453885787,-0.98164778490866,-2.057476910761131,-2.1944339373905533,0.02906288626989757,1.630754519553788,1.2183200889585757,0.0,training,2,1.0698127142862666,0.08901166390116834,,,0.049,
-0.031501395580087375,-0.6954228531122032,-0.7371600690658496,-0.2748799063147171,-0.9745180222360744,1.94780029096546,0.5087379522064706,-0.7597773650476658,0.0,training,0,0.10985537497777734,0.3705318025651382,,,0.27699999999999997,
-0.5536092710536247,-1.6557702495920268,-1.0240419811174868,-0.4528759236068298,1.1183037438710477,1.4654597401366292,0.8551348421354118,-1.5974685993397069,0.0,training,0,-0.041069995318139,0.7486910232123419,,,0.171,
-1.1975175647147185,-0.8632633217701684,-0.4246711011542224,-0.3192587115970821,-0.1882787436578708,0.5999407606786441,1.0305871468147858,0.01092494164447851,0.0,training,0,0.38287521895267224,0.35018221961683926,,,0.4425,
-0.4415003358412621,-1.8871045238890043,-1.3123976206172312,-0.6213798023208552,0.5069166548802586,2.3329834532507308,1.053103192336914,-1.8540085611395207,0.0,training,0,-0.028607801569499314,0.8873661609614756,,,0.1165,
-0.6167222643056032,-0.9857838141480892,-2.021623391824064,0.06469790564451469,1.0098994460289796,-0.7781807402196643,-0.6534182528074671,0.1123195099125957,0.0,training,0,0.17901396663330624,0.12900005564576386,,,0.1895,
-0.2410390060224755,-1.8209822997977407,-1.52535727283946,-2.0161274473111104,-1.7885869952704692,0.6347189044394134,1.5789641307193374,0.7844057063176376,0.0,training,0,1.0170718429561456,0.26059738943585525,,,0.063,
-0.7174653321890829,-1.0758359653488159,-0.8138708231511219,-0.9401888850752941,-1.2977544236600091,1.9743470466746393,1.3699365928087646,-0.2454996697744842,0.0,training,0,0.5055457346544061,0.46628049840285707,,,0.187,
-0.21312695239344004,-0.5388333057711839,-0.9467920181062736,0.17078642326578225,-0.3260643352034397,1.9927378755031533,0.07109610444620491,-1.0802832262762778,0.0,training,0,-0.05685848586216337,0.4265141120056117,,,0.273,
-1.158041549857112,-1.3444709498064018,-0.2013952870672717,-0.4208276218368209,-0.749970707260923,0.9214994847562308,1.5773739585344837,-0.17016813622150945,0.0,training,0,0.48472125671663013,0.4659953774599881,,,0.3095,
-1.2287585926642075,-0.4997935650173224,-0.6284669024750975,0.39635504807143823,0.9097838461776062,3.470332729359252,0.6284131216340019,-2.249080505253552,0.0,training,0,-0.2452799484971954,0.9380386504766847,,,0.0445,
0.4178667958023165,-1.1697489644950991,-0.5265128488746977,-0.54709107534048,0.977919914925474,-0.5515038351359219,0.22652360964593465,-0.5627655386456375,0.0,training,0,0.03656907367309945,0.1678238420972181,,,0.3775,
-0.08108877774441924,-1.297672048268708,-1.6777958226175052,-0.6982781843891445,-1.0617070647188436,0.9098975344340086,0.3881740360176595,-0.032104163854643535,0.0,training,0,0.40659453191539985,0.2587829504776773,,,0.2485,
0.2346875596935821,-0.7729429374749333,1.0297810543343016,-0.040855555713683024,0.8783899942260895,0.801322090068492,0.9503533027499314,-1.5479800993709532,0.0,training,0,-0.19756822336584567,0.42668658171736834,,,0.2825,
0.3085642421735126,0.10781904197330387,-0.13237955797035178,-0.3163687729588363,-0.9431600508887871,0.8482309444999813,0.13459474896272966,0.02879363494624812,0.0,training,2,0.14441128322714689,0.007989446231969167,,,0.5315,
-0.0960129274688054,-1.3983346235570424,-1.8018120304452443,-0.3551563604520644,-0.6401267899683319,-0.23384363318417106,-0.022979577628945702,0.28098309740118904,0.0,training,0,0.398699183382793,0.12232110604821105,,,0.261,
-1.1530104686800593,-1.0851142012720731,-1.141268150733211,-0.23463023371608294,0.5741691729168351,0.9010354501226924,0.6130728840781392,-0.5477427755821017,0.0,training,0,0.20004358692297536,0.49683539354550743,,,0.3485,
-0.6446247730308536,-0.1757368070520065,0.43887086642450507,0.6940244848093007,1.081916103746251,1.02218692096054,0.2872952091937636,-1.3015316811753779,0.0,training,0,-0.21107475260303205,0.39654293577455735,,,0.3435,
-1.5012300828521357,-1.6391955837221837,-1.6839023881742434,-1.048789677218275,-0.5384630166983976,-0.3528111983861251,1.136427199090118,1.0171588216366385,0.0,training,0,0.9372263571653342,0.30551637780792973,,,0.1165,
-0.7624864308259656,-0.4164458979666447,-1.7205345940469197,0.3637892450348204,0.7980338346426809,2.4793838769912413,-0.3795041363998757,-1.5376747989794135,0.0,training,0,-0.1965541086582314,0.6253040130510108,,,0.107,
-0.3017401955668341,-1.6482744609131212,-1.537405943641824,-0.9053828322052108,-0.4030154969132783,0.8806496164597509,0.7816319608399362,-0.3521807224982485,0.0,training,0,0.38881600018355184,0.41248185251476127,,,0.22899999999999998,
-0.6078955197239979,-0.7567171151434445,-1.2273897316205296,-0.7025989641323568,0.07004951085317447,1.7006662110372714,0.5672462452891006,-0.6319131929687439,0.0,training,0,0.1832615325359233,0.4549369125812873,,,0.28800000000000003,
-1.6515145894283485,-0.877093444036098,-1.743444316225453,-0.4571803339410819,0.6894306359117726,-1.5930281979653982,0.10721079179026163,1.3764568999101932,0.0,training,2,0.6758869554515768,0.05069072269323427,,,0.0855,
-0.7143238827330021,-1.1500880041484849,-1.247609834247932,0.28345811333112897,0.7821562533230269,0.4369689098316975,0.024947213363599344,-0.7751825145787525,0.0,training,0,0.0196247660256456,0.4089493156750875,,,0.348,
-1.2588476790031884,-1.3917485969046026,-1.5742764491279542,-1.0196625959152303,-0.8436275598627904,1.4495243294685332,1.2432310948525715,0.09390293510101458,0.0,training,0,0.6720763057987164,0.5095850980528346,,,0.1635,
0.18438374354101755,0.2795134398734823,-0.3628083166728552,0.7119477711991443,0.7663600609190523,0.8073420887810688,-0.8015605805777529,-0.9905032402365858,0.0,training,1,-0.266775303812027,0.13103667274696662,,,0.4305,
-1.2684515163296457,-0.7403164675158782,-1.7423908218374269,-0.33891526629417057,-0.029724276432348817,1.6526263894749045,0.3625710432174628,-0.32602004087898473,0.0,training,0,0.27712985646941396,0.4886832238749213,,,0.233,
-0.3975462265095421,-0.4818221126428982,-0.23698310896130104,0.055547720064159915,1.1153536590502848,2.30790586462467,0.4648583273868771,-1.9325193848685516,0.0,training,0,-0.2500200665932749,0.6659745709518283,,,0.1615,
-1.0272722042831242,-0.6409052599048494,0.2086795085856163,-0.4613812600010378,-0.4001532727623559,3.376863459521109,1.7112316848603717,-1.5436462427587596,1.0,training,0,0.08527870489377008,0.8200510179969148,,,0.06,
-0.7342673357330535,-0.7609496583744698,-0.9606643043470344,0.2927024368655064,-0.19842506799176776,1.659343149845669,0.2866618732964708,-0.8889085997688315,0.0,training,0,0.029120457402871707,0.4711129835342088,,,0.3215,
-0.6411368925681875,-1.5222093101107197,-1.5201276029703044,-0.8446475401542477,-0.39247934629357983,1.4377756832000843,0.9213857894186286,-0.5108502703104142,0.0,training,0,0.36870262266033416,0.5255315904383987,,,0.21,
-0.636458529464142,-1.2932023130050232,-0.7883511652092873,-1.2861996264424485,-2.2676535702131964,1.7974334826018983,1.7457976381652758,0.310288526066102,0.0,training,0,0.8224826824059412,0.3780867472089311,,,0.0815,
-0.009684423041696023,-0.5655609384491083,0.5621465736422147,0.23328375592586836,0.9747014558493828,1.108073227028604,0.5587340026515555,-1.5908300444756185,0.0,training,0,-0.23288054726765825,0.44781520736288105,,,0.3115,
-0.7455348423934591,-1.6093979862311358,-0.4754589715021305,-0.8095165400621817,0.3842734653096734,1.1437314542490329,1.4713417104770168,-0.923314315088926,0.0,training,0,0.2338905669746411,0.6295703568000085,,,0.2475,
-2.1410949988266825,-1.7499673421489008,-2.2012107550503304,-0.6788075247208093,0.06225411505618547,0.5196363577808379,1.0326518600125307,0.3792316402023383,0.0,training,0,0.7733139213626342,0.5937013175582144,,,0.09,
-0.7314218844671768,-1.5943320409250084,-2.0872729581519143,-0.2882787183777178,0.8628103919524267,0.6245593671574154,0.09816235888850924,-0.739851533792827,0.0,training,0,0.14708958367143612,0.5124031131350135,,,0.18,
-1.2660802702856282,-1.3118611786065666,-1.8802929875334216,-0.3840355740975173,0.17352843375439236,1.9879037802082664,0.6384807597962516,-0.8577044926039797,0.0,training,0,0.21748322814489068,0.7035005048448412,,,0.158,
0.4449700090231182,-1.5873104886297538,-0.996413421296811,-0.8877722933995795,0.5110707368587926,1.4304893893181334,0.6909713595789367,-1.4933696537364598,0.0,training,0,-0.04335842289271446,0.5644098092428064,,,0.1805,
-1.1076922746417135,-0.7118861398565179,-1.20558793745588,0.09055734824072297,-0.3763741973755898,2.223590520732704,0.4921899999693524,-0.8289803358988167,0.0,training,0,0.11899769879314245,0.5708112935326242,,,0.213,
-1.4602597299700295,-0.5242792359755823,-1.884768247517592,0.6311791008113862,0.6932222191238036,1.5924797085638154,-0.36394170014387855,-0.8129654940828099,0.0,training,0,-0.014264092695390007,0.5331599119537768,,,0.14400000000000002,
-0.4880526655605301,-1.7908479512922355,-1.9863663150001991,-1.2070024735120752,-1.2464625713215325,0.749506811534351,0.9234841129751652,0.3381542256291316,0.0,training,0,0.7437008008124554,0.33453085176275055,,,0.121,
0.06637933398312879,-1.2618602162006176,-0.7490265491140892,-0.5520663778220328,-0.07710908801184052,0.7558820764614114,0.6268172211568082,-0.6891895198566941,0.0,training,0,0.13760043517343754,0.34485455736341303,,,0.39799999999999996,
-0.5654329166893575,-1.2585457993522355,-1.5735077575471281,-0.7406290767566742,0.8128454518000927,0.15509536331433432,0.3202276168225792,-0.25833915879172753,0.0,training,0,0.2638700571027693,0.33633469790339243,,,0.2865,
