f0,f1,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
-1.3607739214143593,0.9807276533839608,0.0,training,0.9626666666666667,,0,-1.299601111309455,-0.5634857516787881,-11.410765,-2.399021
0.2928076667138349,0.8243390000741936,0.0,training,1.0,,0,-0.33432827226131523,0.7881938796231511,-4.8678794,-5.4172916
0.3522629343181229,-1.4789331730311088,1.0,training,0.7685,,1,1.6876096727262437,-0.31650724686609266,6.881761,-1.9462391
0.2956482174675065,-1.4565919368439992,1.0,training,0.7928333333333333,,1,1.6398691241990553,-0.354259028609036,5.744692,-4.1573777
-1.7318930320769763,-0.4729502091747632,0.0,training,1.0,,1,-0.2286013382239639,-1.6141370774967962,-11.372034,-17.248953
-0.5122344389578215,-0.1640178616816335,1.0,training,1.0,,1,0.11640954139697543,-0.4041892389350684,12.449167,6.7500997
0.3398499584636639,-1.4744811150952721,1.0,training,0.7738333333333334,,1,1.6775284250183213,-0.325008495837799,7.2984467,-2.4336576
-0.7540392086026839,1.4939082769971062,0.0,training,0.9163333333333333,,0,-1.438900242946657,0.21886782318858855,-11.133994,8.372704
-0.6833949422979578,1.5091869303678198,0.0,training,0.9176666666666666,,0,-1.4166549345855408,0.2876369722779464,-11.626822,10.860945
-0.21999257300386416,1.418405421730706,0.0,training,0.9856666666666667,,0,-1.1055341400070902,0.6428649122808174,-1.682212,11.7848215
-0.13615013795342032,1.3642117346753804,0.0,training,1.0,,0,-1.016577574364546,0.6881775932975285,-3.7042222,7.9276185
-1.600500239288242,0.4320924592999677,0.0,training,1.0,,0,-0.9454181222480271,-1.0462110295837919,-15.436844,-7.310283
-1.351709562302033,0.9952575515563744,0.0,training,0.9606666666666667,,0,-1.3076181438985541,-0.5483527501429644,-11.188677,-2.06273
0.1866565159882143,1.0114468531412366,0.0,training,1.0,,0,-0.5494397995996231,0.7903025014270775,-5.5357094,0.23887339
-1.7287638074662246,-0.3534731634784814,0.0,training,1.0,,1,-0.33036603334861825,-1.551459303755524,-13.845941,-14.639889
-1.724445246564301,-0.2740848758317142,0.0,training,1.0,,0,-0.39686107424392625,-1.5078753649697652,-15.936283,-13.124891
-0.20987744105176545,-0.9745554821547322,1.0,training,1.0,,1,0.9692091653567609,-0.5495294940573296,11.571729,-8.360541
0.510467754952489,0.17280055779142114,0.0,training,1.0,,1,0.3384398710166924,0.6494088617913178,-0.036102105,-17.743517
-0.2340452163665401,1.4262369963723829,0.0,training,0.9793333333333333,,0,-1.1193613519700056,0.634641861984284,-1.9021091,12.7271805
-0.35667387085431235,1.4804509200546898,0.0,training,0.9461666666666667,,0,-1.227804102019248,0.5557932324193386,-4.930936,17.60332
-0.5762276595954141,0.4165912030324622,1.0,training,1.0,,0,-0.4178791144454974,-0.16810101272759306,11.40308,14.486817
-0.41074825776262097,1.4965795117586085,0.0,training,0.9378333333333333,,0,-1.268896234917598,0.5171201487082417,-5.659086,13.536687
-0.5784793156806416,1.5177470235808157,0.0,training,0.92,,0,-1.3713963046164221,0.3826749663520939,-15.353311,13.997757
-0.29034816545150977,1.4542444881141945,0.0,training,0.9606666666666667,,0,-1.171846139723317,0.6000038954760981,-1.564839,16.4051
